SampleID,swab_id,barcode_plate,barcode_well,year,region,site,host_species,host_type,sample_type,survey_type,quadrat_id,meso_shoot_id,ASV4,ASV5,ASV6,ASV11,ASV13,ASV15,ASV17,ASV18,ASV19,ASV24,ASV27,ASV28,ASV39,ASV43,ASV46,ASV47,ASV57,ASV60,ASV71,ASV89,ASV93,ASV104,ASV105,ASV106,ASV107,ASV108,ASV117,ASV118,ASV119,ASV121,ASV122,ASV125,ASV131,ASV132,ASV133,ASV147,ASV153,ASV165,ASV185,ASV188,ASV198,ASV210,ASV217,ASV222,ASV224,ASV239,ASV251,ASV279,ASV281,ASV286,ASV289,ASV302,ASV330,ASV341,ASV342,ASV346,ASV351,ASV352,ASV358,ASV368,ASV373,ASV379,ASV383,ASV386,ASV392,ASV403,ASV408,ASV414,ASV417,ASV420,ASV425,ASV431,ASV467,ASV470,ASV493,ASV495,ASV530,ASV541,ASV559,ASV570,ASV590,ASV640,ASV656,ASV660,ASV661,ASV663,ASV668,ASV671,ASV674,ASV678,ASV683,ASV687,ASV720,ASV737,ASV750,ASV760,ASV775,ASV777,ASV858,ASV881,ASV891,ASV909,ASV930,ASV940,ASV945,ASV953,ASV959,ASV971,ASV989,ASV996,ASV1012,ASV1016,ASV1017,ASV1018,ASV1025,ASV1033,ASV1036,ASV1068,ASV1070,ASV1074,ASV1087,ASV1119,ASV1127,ASV1128,ASV1144,ASV1152,ASV1158,ASV1164,ASV1199,ASV1207,ASV1214,ASV1225,ASV1254,ASV1328,ASV1330,ASV1335,ASV1358,ASV1372,ASV1378,ASV1380,ASV1394,ASV1405,ASV1418,ASV1438,ASV1483,ASV1487,ASV1503,ASV1510,ASV1548,ASV1574,ASV1639,ASV1668,ASV1673,ASV1677,ASV1700,ASV1702,ASV1708,ASV1735,ASV1794,ASV1798,ASV1870,ASV1879,ASV1925,ASV1964,ASV1989,ASV2000,ASV2015,ASV2041,ASV2068,ASV2119,ASV2135,ASV2137,ASV2155,ASV2164,ASV2196,ASV2215,ASV2247,ASV2306,ASV2326,ASV2341,ASV2358,ASV2386,ASV2406,ASV2417,ASV2423,ASV2451,ASV2493,ASV2509,ASV2516,ASV2522,ASV2534,ASV2613,ASV2643,ASV2663,ASV2671,ASV2673,ASV2683,ASV2725,ASV2755,ASV2762,ASV2778,ASV2801,ASV2820,ASV2836,ASV2867,ASV2874,ASV2992,ASV3047,ASV3057,ASV3074,ASV3099,ASV3114,ASV3134,ASV3153,ASV3217,ASV3220,ASV3269,ASV3271,ASV3324,ASV3378,ASV3384,ASV3395,ASV3462,ASV3488,ASV3505,ASV3510,ASV3543,ASV3614,ASV3655,ASV3704,ASV3714,ASV3735,ASV3741,ASV3775,ASV3857,ASV3880,ASV3885,ASV3887,ASV3905,ASV3925,ASV3951,ASV3994,ASV3999,ASV4080,ASV4119,ASV4133,ASV4183,ASV4195,ASV1390,ASV1412,ASV2328,ASV2360
subshellGSEb16,1021,4,D2,2016,goose,goose_southeast,shell,substrate,substrate,meso_quadrat,na,na,0,0,62,70,0,0,0,335,856,565,403,250,0,69,48,126,0,0,13,0,0,37,86,697,0,217,0,0,0,0,0,1091,0,0,0,471,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,16,0,0,440,0,0,0,20,0,0,0,82,0,20,0,0,0,0,51,0,0,0,46,0,0,0,0,0,0,0,0,0,0,37,0,0,53,6,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,25,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
subshellGSEc16,1339,4,E2,2016,goose,goose_southeast,shell,substrate,substrate,meso_quadrat,na,na,0,21,0,27,0,0,0,348,1252,812,411,487,0,188,105,195,0,0,0,0,0,289,41,910,6,124,0,0,11,0,0,883,4,0,0,283,0,0,0,0,0,25,0,20,0,0,0,0,16,0,0,0,0,0,0,5,0,23,11,0,22,0,0,35,0,0,145,0,0,0,80,0,0,0,0,0,41,0,0,0,0,73,0,0,0,15,0,0,0,0,0,0,0,0,0,203,10,0,0,19,0,39,0,0,0,0,0,0,30,0,0,144,0,0,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldH16,1362,3,H3,2016,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,7,na,0,0,0,0,0,20,0,130,294,740,178,697,0,132,0,0,0,0,0,0,0,104,0,43,0,76,0,0,0,0,0,318,0,0,0,138,0,32,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,73,0,0,62,0,0,0,25,0,0,0,0,0,8,0,0,0,0,24,0,0,0,0,0,0,0,0,22,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEnewB,1207,3,A9,2015,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,6,quack,398,1,2059,0,0,0,0,21,30,163,18,35,69,3,0,0,0,0,0,0,3,1,0,8,0,4,0,0,4,0,0,60,0,0,0,38,0,2,0,0,0,0,2,15,0,0,0,2,4,0,0,0,0,0,0,10,0,0,0,0,5,0,0,5,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldB,1168,3,E10,2015,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,6,quack,0,0,33,2,2,83,0,7,391,381,78,201,0,40,79,0,0,0,0,0,0,6,0,288,0,18,0,6,0,0,0,101,0,0,0,193,0,15,0,0,0,0,9,103,0,0,0,2,4,0,0,1,0,354,0,2,0,2,0,0,75,0,0,14,0,0,106,0,0,0,11,17,6,1,0,0,24,0,0,17,0,31,0,0,0,1,0,0,0,0,6,0,0,0,0,16,0,0,0,5,3,65,0,0,21,0,0,1,0,0,0,0,0,0,70,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0
ZosGSEnewC,1209,3,D7,2015,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,5,woof,311,61,901,0,13,3,0,69,92,415,15,50,82,14,0,0,0,2,0,0,4,0,0,52,0,1,0,0,0,0,8,345,0,0,0,234,0,3,0,0,0,0,0,17,0,0,11,0,0,0,0,27,0,0,25,146,4,3,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldC,1184,3,B4,2015,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,5,woof,0,0,23,5,0,43,0,29,273,380,178,387,0,71,54,0,0,0,0,0,0,23,11,305,0,24,0,0,0,0,0,137,0,0,0,210,0,24,0,0,0,4,10,256,0,0,0,0,9,0,0,0,0,27,0,0,0,3,0,0,39,0,0,28,0,0,131,0,0,0,43,0,3,0,0,0,30,0,0,6,0,21,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,22,10,55,0,0,7,0,0,9,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0
waterGSEb16,2786,3,D10,2016,goose,goose_southeast,seawater,seawater,seawater,meso_quadrat,5,na,0,0,81,0,0,587,244,0,1579,63,0,0,0,16,91,713,809,0,0,0,0,0,0,44,0,0,0,57,30,0,0,1625,0,0,780,0,24,112,0,0,0,0,389,0,0,0,0,91,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,8,0,188,0,0,35,147,0,0,0,0,0,164,0,0,0,0,106,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,39,0,0,5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,10
ZosGSEnewA,1187,3,B11,2015,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,4,chirp,7,1,2568,0,4,0,0,5,33,37,0,7,0,14,0,0,0,0,0,0,0,9,0,0,0,1,0,0,7,0,0,28,0,0,0,22,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,78,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldA,1208,3,A8,2015,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,4,chirp,0,0,132,2,2,4,0,42,122,255,138,405,3,308,12,0,0,0,0,0,0,95,0,97,0,50,0,2,0,0,0,199,0,0,0,169,0,0,0,0,0,54,0,32,0,0,0,7,0,0,0,0,0,12,8,0,0,4,1,0,7,0,0,386,0,0,124,0,0,0,35,0,1,0,0,0,6,0,0,14,0,9,0,0,0,4,0,0,0,0,6,0,0,0,0,38,0,0,0,0,0,8,0,0,0,0,0,3,132,0,0,12,0,29,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
waterGSEd16,2725,3,F10,2016,goose,goose_southeast,seawater,seawater,seawater,meso_quadrat,4,na,0,0,147,0,8,1954,536,8,4342,166,0,0,0,43,215,719,2275,0,0,0,0,0,0,179,0,0,0,78,48,0,0,2843,0,0,1411,0,0,255,0,0,0,0,901,0,0,0,0,363,0,0,0,0,0,0,0,492,0,0,18,0,0,0,0,21,0,0,45,0,310,0,0,118,441,0,0,0,0,0,316,0,0,0,0,365,0,0,0,0,0,333,0,0,296,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,224,47,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,34
ZosGSEnewA16,1369,5,A3,2016,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,4,na,765,0,1041,0,63,0,0,57,979,58,0,107,0,28,0,20,0,42,193,0,32,9,0,17,470,365,0,0,84,80,0,418,2784,0,0,0,0,7,424,7,4,0,27,0,0,137,0,5,6,0,24,0,0,0,0,83,0,0,72,10,59,0,0,348,0,0,36,0,0,0,6,22,0,230,0,91,0,28,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,22,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEnewD,1194,3,D11,2015,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,3,hiss,1820,1,188,10,3,0,0,23,277,10,0,5,59,13,0,0,0,0,0,0,0,3,0,5,0,194,0,0,31,0,0,6,0,1,0,8,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldD,1206,3,B1,2015,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,3,hiss,0,0,0,3,0,11,0,46,188,391,158,866,0,209,6,0,0,0,0,0,2,84,7,78,0,22,0,0,3,0,0,206,0,0,0,157,0,14,0,0,0,4,0,1,0,0,0,16,19,0,0,0,0,4,51,0,2,7,0,0,22,0,0,45,0,0,103,0,0,0,14,0,12,2,0,0,3,0,0,23,0,40,0,0,0,13,0,0,0,0,5,0,0,0,0,32,1,0,0,0,0,2,0,0,0,0,0,11,68,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterGSEc16,2771,3,E10,2016,goose,goose_southeast,seawater,seawater,seawater,meso_quadrat,3,na,0,0,76,0,14,1248,448,11,5608,197,0,29,0,19,575,3712,920,0,0,0,0,0,0,488,0,0,0,0,27,0,0,2982,0,0,886,0,43,346,0,0,0,0,366,0,0,0,0,587,0,0,0,0,0,0,0,237,0,0,8,0,0,0,0,75,0,0,120,0,123,0,0,42,268,0,0,0,0,0,150,0,0,0,0,215,0,0,0,0,0,77,0,0,88,0,0,6,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,15,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,26
ZosGSEnewB16,1412,5,B3,2016,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,3,na,500,72,148,15,0,0,0,59,392,363,17,38,0,13,29,18,14,5,0,8,30,0,0,0,0,196,0,0,65,0,7,597,707,0,0,0,0,0,177,0,0,0,0,0,0,47,0,0,15,0,0,0,0,0,0,284,0,0,255,0,37,0,0,877,0,0,13,0,0,0,0,30,15,93,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldB16,1033,3,B3,2016,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,3,na,0,0,0,0,0,6,0,29,7,228,82,709,0,0,0,0,0,0,0,0,0,20,39,33,0,67,0,0,0,0,0,156,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,18,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldF,1190,3,D5,2015,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,2,meow,3,1,9,0,0,22,0,219,413,392,167,357,0,166,11,0,0,0,0,0,0,91,11,97,0,5,0,0,0,0,0,96,0,0,0,72,0,31,0,0,0,26,3,32,0,0,0,34,24,0,0,0,0,4,12,1,2,1,0,0,59,0,0,56,0,0,113,0,0,0,67,2,11,0,0,0,20,0,0,34,0,15,0,0,0,9,0,0,0,0,16,0,0,0,0,60,0,0,0,6,0,21,0,0,0,0,0,19,1,0,0,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,27,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,59,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
waterGSEa16,2729,3,C10,2016,goose,goose_southeast,seawater,seawater,seawater,meso_quadrat,2,na,0,0,132,0,981,1456,603,10,4039,146,0,0,0,35,227,1230,1638,138,0,0,41,0,0,175,0,0,0,126,56,0,0,3480,0,0,1364,0,24,234,0,0,0,0,826,0,0,0,0,337,0,0,0,0,0,0,0,480,0,0,23,0,0,0,0,0,0,0,42,0,327,0,0,113,345,0,0,0,0,5,254,0,0,0,0,344,0,0,0,0,0,163,0,0,205,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,225,43,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,40,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,45
ZosGSEnewC16,1045,5,C3,2016,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,2,na,1010,14,293,0,22,7,0,51,216,70,20,23,44,0,0,0,0,30,0,0,16,0,4,9,0,48,0,0,99,0,0,253,1103,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,134,0,0,0,0,0,0,0,11,0,0,13,0,0,0,0,10,0,45,0,32,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEoldC16,1396,3,A9,2016,goose,goose_southeast,zostera_marina,zostera,leaf_old,meso_quadrat,2,na,0,0,124,0,0,0,0,895,507,759,308,813,0,103,15,20,0,0,0,0,14,84,18,508,0,292,0,0,0,0,0,370,0,0,0,366,0,0,0,0,0,87,0,98,0,0,0,0,0,0,0,0,0,29,0,0,0,9,0,0,0,0,0,16,0,0,230,0,0,0,11,0,13,0,0,0,0,0,0,0,0,532,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,4,0,0,0,0,0,0,349,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosGSEnewE,1165,3,D2,2015,goose,goose_southeast,zostera_marina,zostera,leaf_new,meso_quadrat,1,moo,587,67,487,0,0,0,0,30,684,52,11,18,0,3,0,0,0,0,6,0,0,19,0,7,0,73,0,0,0,0,0,414,10,0,0,0,0,17,0,0,0,7,0,7,0,0,4,4,0,0,0,15,0,0,4,75,0,0,0,0,0,0,0,255,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
