"year","date","site","sample","size","taxon"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2.8,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",2,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1.4,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",1,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.71,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
2014,"8/4/2014","triquet south","10",0.5,"Caprella.californica"
